time_sec_p1,time_sec_p2,time_sec_p3,time_min_total,videotime,yearDOB,gender,race,raceOther,state,education,income,adults,minors,frequencyPrior,frequencySince,platform,time,qID,respID,choice,altID,obsID,price,quantity,material,setOptions,set_price,total_price,material_Bamboo,material_Eco,material_Plastic,setOptions_f,setOptions_fk,setOptions_fks
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,3,6,1,2,43,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,3,6,0,3,43,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,10,4,6,0,1,44,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,10,4,6,1,2,44,25,200,Eco,f,0.5,100,0,1,0,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,10,4,6,0,3,44,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,5,6,0,1,45,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,5,6,1,2,45,25,200,Eco,f,0.5,100,0,1,0,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,5,6,0,3,45,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,8,6,6,0,1,46,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,8,6,6,1,2,46,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,8,6,6,0,3,46,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,4,7,6,0,1,47,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,4,7,6,1,2,47,20,50,Eco,f,0.4,20,0,1,0,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,4,7,6,0,3,47,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,8,6,0,1,48,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,8,6,1,2,48,25,50,Eco,f,0.5,25,0,1,0,1,0,0
20,212,40,4.533333333333333,100,1999,woman,"white, hispanic",NA,IA,degree_bs,incC_15to25,1,NA,month_2-3,month_2-3,foodmarket,7,8,6,0,3,48,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,19,1,7,0,1,49,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,19,1,7,1,2,49,30,50,Eco,f,0.6,30,0,1,0,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,19,1,7,0,3,49,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,7,2,7,1,1,50,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,7,2,7,0,2,50,25,200,Eco,f,0.5,100,0,1,0,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,7,2,7,0,3,50,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,3,7,0,1,51,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,3,7,1,2,51,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,3,7,0,3,51,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,6,4,7,0,1,52,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,6,4,7,1,2,52,20,50,Eco,f,0.4,20,0,1,0,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,6,4,7,0,3,52,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,10,5,7,1,1,53,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,10,5,7,0,2,53,25,50,Eco,f,0.5,25,0,1,0,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,10,5,7,0,3,53,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,6,7,1,1,54,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,6,7,0,2,54,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,8,6,7,0,3,54,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,5,7,7,1,1,55,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,5,7,7,0,2,55,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,5,7,7,0,3,55,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,4,8,7,1,1,56,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,4,8,7,0,2,56,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
35,257,109,6.683333333333334,106,1996,woman,asian,NA,NY,degree_bs,incI_150to200,3,NA,never,month_2-3,NA,4,8,7,0,3,56,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,18,1,8,0,1,57,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,18,1,8,1,2,57,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,18,1,8,0,3,57,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,10,2,8,0,1,58,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,10,2,8,0,2,58,25,50,Eco,f,0.5,25,0,1,0,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,10,2,8,1,3,58,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,3,8,0,1,59,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,3,8,1,2,59,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,3,8,0,3,59,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,4,8,1,1,60,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,4,8,0,2,60,30,50,Eco,f,0.6,30,0,1,0,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,4,8,0,3,60,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,16,5,8,1,1,61,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,16,5,8,0,2,61,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,16,5,8,0,3,61,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,6,8,1,1,62,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,6,8,0,2,62,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,6,8,0,3,62,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,7,8,0,1,63,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,7,8,0,2,63,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,7,7,8,1,3,63,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,8,8,0,1,64,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,8,8,1,2,64,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
64,229,95,6.466666666666667,114,1983,woman,black,NA,FL,degree_bs,incD_25to35,2,2,week_1,week_1,takeout,8,8,8,0,3,64,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,19,1,9,0,1,65,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,19,1,9,1,2,65,25,50,Eco,f,0.5,25,0,1,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,19,1,9,0,3,65,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,2,9,1,1,66,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,2,9,0,2,66,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,2,9,0,3,66,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,14,3,9,1,1,67,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,14,3,9,0,2,67,25,200,Eco,f,0.5,100,0,1,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,14,3,9,0,3,67,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,4,9,0,1,68,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,4,9,1,2,68,20,50,Eco,f,0.4,20,0,1,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,4,9,0,3,68,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,5,9,0,1,69,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,5,9,1,2,69,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,11,5,9,0,3,69,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,18,6,9,0,1,70,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,18,6,9,1,2,70,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,18,6,9,0,3,70,25,150,Plastic,f,0.5,75,0,0,1,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,7,9,1,1,71,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,7,9,0,2,71,20,50,Eco,f,0.4,20,0,1,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,13,7,9,0,3,71,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,12,8,9,1,1,72,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,12,8,9,0,2,72,20,50,Eco,f,0.4,20,0,1,0,1,0,0
31,551,89,11.183333333333334,368,1996,woman,black,NA,LA,degree_bs,incD_25to35,NA,NA,everyday,week_2-5,foodmarket,12,8,9,0,3,72,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,14,1,10,0,1,73,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,14,1,10,1,2,73,30,50,Eco,f,0.6,30,0,1,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,14,1,10,0,3,73,30,200,Plastic,fks,0.6,120,0,0,1,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,2,10,1,1,74,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,2,10,0,2,74,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,2,10,0,3,74,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,3,10,0,1,75,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,3,10,1,2,75,25,200,Eco,f,0.5,100,0,1,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,3,10,0,3,75,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,9,4,10,0,1,76,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,9,4,10,1,2,76,20,150,Eco,fks,0.4,60,0,1,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,9,4,10,0,3,76,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,5,10,0,1,77,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,5,10,1,2,77,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,15,5,10,0,3,77,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,7,6,10,0,1,78,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,7,6,10,1,2,78,20,50,Eco,f,0.4,20,0,1,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,7,6,10,0,3,78,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,7,10,0,1,79,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,7,10,1,2,79,25,200,Eco,f,0.5,100,0,1,0,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,11,7,10,0,3,79,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,13,8,10,0,1,80,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,13,8,10,1,2,80,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
264,276,127,11.116666666666667,105,1964,woman,asian,NA,CA,degree_associate,incG_75to100,2,NA,month_2-3,month_2-3,takeout,13,8,10,0,3,80,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,14,1,11,0,1,81,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,14,1,11,1,2,81,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,14,1,11,0,3,81,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,12,2,11,0,1,82,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,12,2,11,1,2,82,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,12,2,11,0,3,82,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,9,3,11,0,1,83,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,9,3,11,1,2,83,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,9,3,11,0,3,83,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,22,4,11,0,1,84,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,22,4,11,1,2,84,20,50,Eco,f,0.4,20,0,1,0,1,0,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,22,4,11,0,3,84,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,25,5,11,0,1,85,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,25,5,11,1,2,85,25,50,Eco,f,0.5,25,0,1,0,1,0,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,25,5,11,0,3,85,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,20,6,11,1,1,86,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,20,6,11,0,2,86,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,20,6,11,0,3,86,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
37,344,75,7.6,168,1995,woman,white,NA,TX,degree_bs,incF_50to75,2,NA,month_2-3,month_2-3,takeout,12,7,11,1,1,87,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
